cell_id,source_cycle_id,timestamp,elapsed_test_s,voltage_V,current_A,temperature_C,charge_capacity_Ah,discharge_capacity_Ah
sanyo_033,,2013-03-16T02:10:22.66,,3.50120970106218,-0.5997506752610207,,,
sanyo_033,,2013-03-16T02:10:32.62,,3.50230155439931,-0.5884877517819405,,,
sanyo_033,,2013-03-16T02:10:42.64,,3.501573652174557,-0.5842641554772854,,,
sanyo_033,,2013-03-16T02:10:46.42,,3.501573652174557,-0.5758169628679752,,,
sanyo_033,,2013-03-16T02:10:52.65,,3.501573652174557,-0.5800405591726303,,,
sanyo_033,,2013-03-16T02:11:02.66,,3.501573652174557,-0.5673697702586651,,,
sanyo_033,,2013-03-16T02:11:12.62,,3.501937603286933,-0.56314617395401,,,
sanyo_033,,2013-03-16T02:11:22.64,,3.501937603286933,-0.5561068467795849,,,
sanyo_033,,2013-03-16T02:11:32.65,,3.501573652174557,-0.5490675196051598,,,
sanyo_033,,2013-03-16T02:11:42.62,,3.501573652174557,-0.5448439233005047,,,
sanyo_033,,2013-03-16T02:11:52.63,,3.501937603286933,-0.5420281924307346,,,
sanyo_033,,2013-03-16T02:12:02.64,,3.501937603286933,-0.5335809998214245,,,
sanyo_033,,2013-03-16T02:12:12.59,,3.50120970106218,-0.5251338072121143,,,
sanyo_033,,2013-03-16T02:12:12.65,,3.501573652174557,-0.5265416726469994,,,
sanyo_033,,2013-03-16T02:12:22.66,,3.501573652174557,-0.5251338072121143,,,
sanyo_033,,2013-03-16T02:12:32.64,,3.501573652174557,-0.5237259417772293,,,
sanyo_033,,2013-03-16T02:12:42.63,,3.501937603286933,-0.5195023454725742,,,
sanyo_033,,2013-03-16T02:12:52.66,,3.501573652174557,-0.5138708837330341,,,
sanyo_033,,2013-03-16T02:13:02.67,,3.501937603286933,-0.5096472874283791,,,
sanyo_033,,2013-03-16T02:13:12.66,,3.501937603286933,-0.4983843639492989,,,
sanyo_033,,2013-03-16T02:13:22.65,,3.501573652174557,-0.4969764985144138,,,
sanyo_033,,2013-03-16T02:13:32.63,,3.501573652174557,-0.4955686330795288,,,
sanyo_033,,2013-03-16T02:13:42.67,,3.501937603286933,-0.4800821132957935,,,
sanyo_033,,2013-03-16T02:13:49.77,,3.501937603286933,-0.4744506515562534,,,
sanyo_033,,2013-03-16T02:13:52.67,,3.50230155439931,-0.4758585169911385,,,
sanyo_033,,2013-03-16T02:14:02.64,,3.501573652174557,-0.4716349206864834,,,
sanyo_033,,2013-03-16T02:14:12.63,,3.501573652174557,-0.4702270552515984,,,
sanyo_033,,2013-03-16T02:14:22.67,,3.501937603286933,-0.4575562663376331,,,
sanyo_033,,2013-03-16T02:14:32.66,,3.50230155439931,-0.4434776119887829,,,
sanyo_033,,2013-03-16T02:14:42.63,,3.50230155439931,-0.4392540156841278,,,
sanyo_033,,2013-03-16T02:14:52.66,,3.50230155439931,-0.4336225539445877,,,
sanyo_033,,2013-03-16T02:15:02.64,,3.502665505511686,-0.4336225539445877,,,
sanyo_033,,2013-03-16T02:15:12.62,,3.50230155439931,-0.4293989576399326,,,
sanyo_033,,2013-03-16T02:15:17.02,,3.501937603286933,-0.4237674959003925,,,
sanyo_033,,2013-03-16T02:15:22.66,,3.501937603286933,-0.4279910922050476,,,
sanyo_033,,2013-03-16T02:15:32.63,,3.501573652174557,-0.4223596304655075,,,
sanyo_033,,2013-03-16T02:15:42.67,,3.501573652174557,-0.4209517650306225,,,
sanyo_033,,2013-03-16T02:15:52.64,,3.501573652174557,-0.4125045724213123,,,
sanyo_033,,2013-03-16T02:16:02.63,,3.501573652174557,-0.4110967069864273,,,
sanyo_033,,2013-03-16T02:16:12.62,,3.50120970106218,-0.4054652452468872,,,
sanyo_033,,2013-03-16T02:16:22.66,,3.501573652174557,-0.3998337835073471,,,
sanyo_033,,2013-03-16T02:16:32.65,,3.501937603286933,-0.394202321767807,,,
sanyo_033,,2013-03-16T02:16:42.62,,3.501573652174557,-0.395610187202692,,,
sanyo_033,,2013-03-16T02:16:52.66,,3.501573652174557,-0.3871629945933819,,,
sanyo_033,,2013-03-16T02:17:02.63,,3.501937603286933,-0.3815315328538418,,,
sanyo_033,,2013-03-16T02:17:12.67,,3.501937603286933,-0.3815315328538418,,,
sanyo_033,,2013-03-16T02:17:22.64,,3.501573652174557,-0.3744922056794167,,,
sanyo_033,,2013-03-16T02:17:23.65,,3.50120970106218,-0.3730843402445316,,,
sanyo_033,,2013-03-16T02:17:32.67,,3.501937603286933,-0.3702686093747616,,,
sanyo_033,,2013-03-16T02:17:42.64,,3.501573652174557,-0.3646371476352215,,,
sanyo_033,,2013-03-16T02:17:52.63,,3.501573652174557,-0.3590056858956814,,,
sanyo_033,,2013-03-16T02:18:02.65,,3.501573652174557,-0.3590056858956814,,,
sanyo_033,,2013-03-16T02:18:12.63,,3.501573652174557,-0.3547820895910263,,,
sanyo_033,,2013-03-16T02:18:22.63,,3.501937603286933,-0.3491506278514862,,,
sanyo_033,,2013-03-16T02:18:32.66,,3.501937603286933,-0.3491506278514862,,,
sanyo_033,,2013-03-16T02:18:42.64,,3.501573652174557,-0.3477427624166012,,,
sanyo_033,,2013-03-16T02:18:52.68,,3.50230155439931,-0.3280326463282108,,,
sanyo_033,,2013-03-16T02:19:02.66,,3.50230155439931,-0.3266247808933258,,,
sanyo_033,,2013-03-16T02:19:12.64,,3.501937603286933,-0.3252169154584408,,,
sanyo_033,,2013-03-16T02:19:22.64,,3.501937603286933,-0.3266247808933258,,,
sanyo_033,,2013-03-16T02:19:30.12,,3.50120970106218,-0.3224011845886707,,,
sanyo_033,,2013-03-16T02:19:32.66,,3.501937603286933,-0.3224011845886707,,,
sanyo_033,,2013-03-16T02:19:42.64,,3.501573652174557,-0.3139539919793606,,,
sanyo_033,,2013-03-16T02:19:52.63,,3.501573652174557,-0.3125461265444756,,,
sanyo_033,,2013-03-16T02:20:02.66,,3.500845749949804,-0.3097303956747055,,,
sanyo_033,,2013-03-16T02:20:12.64,,3.50230155439931,-0.3026910685002804,,,
sanyo_033,,2013-03-16T02:20:22.63,,3.501573652174557,-0.3040989339351654,,,
sanyo_033,,2013-03-16T02:20:32.67,,3.501937603286933,-0.2970596067607403,,,
sanyo_033,,2013-03-16T02:20:42.64,,3.501573652174557,-0.2956517413258553,,,
sanyo_033,,2013-03-16T02:20:52.62,,3.501573652174557,-0.2970596067607403,,,
sanyo_033,,2013-03-16T02:21:02.67,,3.501573652174557,-0.2956517413258553,,,
sanyo_033,,2013-03-16T02:21:12.64,,3.501573652174557,-0.2900202795863152,,,
sanyo_033,,2013-03-16T02:21:22.62,,3.501573652174557,-0.2857966832816601,,,
sanyo_033,,2013-03-16T02:21:32.66,,3.501937603286933,-0.2843888178467751,,,
sanyo_033,,2013-03-16T02:21:42.64,,3.501573652174557,-0.2745337598025799,,,
sanyo_033,,2013-03-16T02:21:43.33,,3.501573652174557,-0.2717180289328098,,,
sanyo_033,,2013-03-16T02:21:52.62,,3.501937603286933,-0.2674944326281548,,,
sanyo_033,,2013-03-16T02:22:02.66,,3.501937603286933,-0.2674944326281548,,,
sanyo_033,,2013-03-16T02:22:12.65,,3.501937603286933,-0.2703101634979248,,,
sanyo_033,,2013-03-16T02:22:22.64,,3.501937603286933,-0.2632708363234997,,,
sanyo_033,,2013-03-16T02:22:32.67,,3.501937603286933,-0.2646787017583847,,,
sanyo_033,,2013-03-16T02:22:42.66,,3.501937603286933,-0.2562315091490746,,,
sanyo_033,,2013-03-16T02:22:52.64,,3.501937603286933,-0.2576393745839596,,,
sanyo_033,,2013-03-16T02:23:02.67,,3.50230155439931,-0.2590472400188446,,,
sanyo_033,,2013-03-16T02:23:12.65,,3.501937603286933,-0.2562315091490746,,,
sanyo_033,,2013-03-16T02:23:22.68,,3.501573652174557,-0.2534157782793045,,,
sanyo_033,,2013-03-16T02:23:32.64,,3.501573652174557,-0.2477843165397644,,,
sanyo_033,,2013-03-16T02:23:42.62,,3.501937603286933,-0.2491921819746494,,,
sanyo_033,,2013-03-16T02:23:52.65,,3.501573652174557,-0.2463764511048794,,,
sanyo_033,,2013-03-16T02:24:02.63,,3.501573652174557,-0.2379292584955692,,,
sanyo_033,,2013-03-16T02:24:12.66,,3.501573652174557,-0.2322977967560291,,,
sanyo_033,,2013-03-16T02:24:22.65,,3.501573652174557,-0.226666335016489,,,
sanyo_033,,2013-03-16T02:24:32.64,,3.501937603286933,-0.222442738711834,,,
sanyo_033,,2013-03-16T02:24:42.67,,3.501573652174557,-0.222442738711834,,,
sanyo_033,,2013-03-16T02:24:47.62,,3.501573652174557,-0.2210348732769489,,,
sanyo_033,,2013-03-16T02:24:52.65,,3.501937603286933,-0.223850604146719,,,
sanyo_033,,2013-03-16T02:25:02.67,,3.501937603286933,-0.2196270078420639,,,
sanyo_033,,2013-03-16T02:25:12.65,,3.501937603286933,-0.2196270078420639,,,
sanyo_033,,2013-03-16T02:25:22.62,,3.501937603286933,-0.2097719497978687,,,
sanyo_033,,2013-03-16T02:25:32.67,,3.501937603286933,-0.2097719497978687,,,
sanyo_033,,2013-03-16T02:25:42.64,,3.501937603286933,-0.2083640843629837,,,
sanyo_033,,2013-03-16T02:25:52.67,,3.501937603286933,-0.2083640843629837,,,
sanyo_033,,2013-03-16T02:26:02.65,,3.501573652174557,-0.2041404880583286,,,
sanyo_033,,2013-03-16T02:26:12.63,,3.501573652174557,-0.2013247571885586,,,
sanyo_033,,2013-03-16T02:26:22.62,,3.501937603286933,-0.1971011608839035,,,
sanyo_033,,2013-03-16T02:26:32.67,,3.501573652174557,-0.1900618337094784,,,
sanyo_033,,2013-03-16T02:26:42.65,,3.501937603286933,-0.1886539682745934,,,
sanyo_033,,2013-03-16T02:26:52.63,,3.501937603286933,-0.1886539682745934,,,
sanyo_033,,2013-03-16T02:27:02.67,,3.501937603286933,-0.1816146411001682,,,
sanyo_033,,2013-03-16T02:27:12.65,,3.501937603286933,-0.1787989102303982,,,
sanyo_033,,2013-03-16T02:27:22.63,,3.501573652174557,-0.1773910447955132,,,
sanyo_033,,2013-03-16T02:27:32.62,,3.501937603286933,-0.1773910447955132,,,
sanyo_033,,2013-03-16T02:27:42.66,,3.50230155439931,-0.1787989102303982,,,
sanyo_033,,2013-03-16T02:27:52.66,,3.501937603286933,-0.1773910447955132,,,
sanyo_033,,2013-03-16T02:28:02.64,,3.501573652174557,-0.1773910447955132,,,
sanyo_033,,2013-03-16T02:28:12.62,,3.50120970106218,-0.1759831793606281,,,
sanyo_033,,2013-03-16T02:28:22.67,,3.501573652174557,-0.1731674484908581,,,
sanyo_033,,2013-03-16T02:28:27.36,,3.501573652174557,-0.170351717621088,,,
sanyo_033,,2013-03-16T02:28:32.65,,3.501573652174557,-0.1619045250117779,,,
sanyo_033,,2013-03-16T02:28:42.64,,3.50230155439931,-0.1576809287071228,,,
sanyo_033,,2013-03-16T02:28:52.64,,3.501937603286933,-0.1576809287071228,,,
sanyo_033,,2013-03-16T02:29:02.67,,3.501937603286933,-0.1562730632722378,,,
sanyo_033,,2013-03-16T02:29:12.64,,3.501937603286933,-0.1576809287071228,,,
sanyo_033,,2013-03-16T02:29:22.64,,3.501937603286933,-0.1576809287071228,,,
sanyo_033,,2013-03-16T02:29:32.67,,3.50230155439931,-0.1562730632722378,,,
sanyo_033,,2013-03-16T02:29:42.65,,3.501937603286933,-0.1548651978373528,,,
sanyo_033,,2013-03-16T02:29:52.62,,3.50230155439931,-0.1534573324024677,,,
sanyo_033,,2013-03-16T02:29:52.71,,3.501937603286933,-0.1520494669675827,,,
sanyo_033,,2013-03-16T02:29:53.21,,3.509196420956869,0.0084429017733782,,,
sanyo_033,,2013-03-16T02:29:53.36,,3.58416991843842,1.910910101374611,,,
sanyo_033,,2013-03-16T02:29:53.36,,3.58416991843842,1.910910101374611,,,
sanyo_033,,2013-03-16T02:29:53.42,,3.694082521542441,4.110286013339646,,,
sanyo_033,,2013-03-16T02:29:53.42,,3.694082521542441,4.110286013339646,,,
sanyo_033,,2013-03-16T02:29:53.93,,3.704273094015662,4.103250261861831,,,
sanyo_033,,2013-03-16T02:29:55.44,,3.714827615505783,4.101843111566268,,,
sanyo_033,,2013-03-16T02:29:57.57,,3.725382136995904,4.101843111566268,,,
sanyo_033,,2013-03-16T02:30:00.32,,3.735572709469125,4.100435961270705,,,
sanyo_033,,2013-03-16T02:30:03.17,,3.744307485874742,4.104657412157394,,,
sanyo_033,,2013-03-16T02:30:03.58,,3.745763281942345,4.106064562452957,,,
sanyo_033,,2013-03-16T02:30:07.33,,3.755953854415566,4.097621660679579,,,
sanyo_033,,2013-03-16T02:30:11.35,,3.766144426888786,4.100435961270705,,,
sanyo_033,,2013-03-16T02:30:13.14,,3.769056019023992,4.099028810975142,,,
sanyo_033,,2013-03-16T02:30:16.33,,3.776334999362007,4.100435961270705,,,
sanyo_033,,2013-03-16T02:30:21.98,,3.786525571835227,4.103250261861831,,,
sanyo_033,,2013-03-16T02:30:23.13,,3.789073214953532,4.101843111566268,,,
sanyo_033,,2013-03-16T02:30:28.04,,3.796716144308448,4.099028810975142,,,
sanyo_033,,2013-03-16T02:30:33.12,,3.803995124646463,4.101843111566268,,,
sanyo_033,,2013-03-16T02:30:34.97,,3.806906716781668,4.103250261861831,,,
sanyo_033,,2013-03-16T02:30:43.05,,3.817097289254889,4.100435961270705,,,
sanyo_033,,2013-03-16T02:30:43.16,,3.81746123827179,4.103250261861831,,,
sanyo_033,,2013-03-16T02:30:52.15,,3.827287861728109,4.099028810975142,,,
sanyo_033,,2013-03-16T02:30:53.14,,3.827287861728109,4.096214510384016,,,
sanyo_033,,2013-03-16T02:31:03.17,,3.836022638133727,4.096214510384016,,,
sanyo_033,,2013-03-16T02:31:04.32,,3.83747843420133,4.104657412157394,,,
sanyo_033,,2013-03-16T02:31:13.15,,3.843665567488642,4.101843111566268,,,
sanyo_033,,2013-03-16T02:31:18.88,,3.847669006674551,4.099028810975142,,,
sanyo_033,,2013-03-16T02:31:23.14,,3.849488751759054,4.097621660679579,,,
sanyo_033,,2013-03-16T02:31:33.12,,3.854584037995664,4.099028810975142,,,
sanyo_033,,2013-03-16T02:31:39.02,,3.857859579147771,4.100435961270705,,,
sanyo_033,,2013-03-16T02:31:43.16,,3.858951426198473,4.101843111566268,,,
sanyo_033,,2013-03-16T02:31:53.13,,3.862954865384381,4.099028810975142,,,
sanyo_033,,2013-03-16T02:32:03.17,,3.866958304570289,4.100435961270705,,,
sanyo_033,,2013-03-16T02:32:04.57,,3.868050151620992,4.099028810975142,,,
sanyo_033,,2013-03-16T02:32:13.15,,3.870597794739297,4.097621660679579,,,
sanyo_033,,2013-03-16T02:32:23.14,,3.873873335891403,4.096214510384016,,,
sanyo_033,,2013-03-16T02:32:33.17,,3.87714887704351,4.099028810975142,,,
sanyo_033,,2013-03-16T02:32:35.39,,3.878240724094212,4.100435961270705,,,
sanyo_033,,2013-03-16T02:32:43.15,,3.879696520161815,4.099028810975142,,,
sanyo_033,,2013-03-16T02:32:53.13,,3.882972061313922,4.096214510384016,,,
sanyo_033,,2013-03-16T02:33:03.13,,3.886247602466028,4.099028810975142,,,
sanyo_033,,2013-03-16T02:33:10.94,,3.888431296567433,4.097621660679579,,,
sanyo_033,,2013-03-16T02:33:13.16,,3.888795245584333,4.096214510384016,,,
sanyo_033,,2013-03-16T02:33:23.15,,3.890978939685738,4.094807360088453,,,
sanyo_033,,2013-03-16T02:33:33.12,,3.894254480837844,4.097621660679579,,,
sanyo_033,,2013-03-16T02:33:43.15,,3.89716607297305,4.091993059497327,,,
sanyo_033,,2013-03-16T02:33:49.95,,3.897530021989951,4.059628602699377,,,
sanyo_033,,2013-03-16T02:33:53.12,,3.897893971006852,4.056814302108251,,,
sanyo_033,,2013-03-16T02:33:57.1,,3.897530021989951,4.008971192059107,,,
sanyo_033,,2013-03-16T02:34:03.16,,3.898257920023752,4.007564041763544,,,
sanyo_033,,2013-03-16T02:34:06.74,,3.897530021989951,3.956906631123275,,,
sanyo_033,,2013-03-16T02:34:13.14,,3.898257920023752,3.949870879645459,,,
sanyo_033,,2013-03-16T02:34:16.67,,3.898621869040653,3.94564942875877,,,
sanyo_033,,2013-03-16T02:34:20.42,,3.897893971006852,3.904842070187442,,,
sanyo_033,,2013-03-16T02:34:23.12,,3.897893971006852,3.89921346900519,,,
sanyo_033,,2013-03-16T02:34:31.19,,3.897530021989951,3.852777509251609,,,
sanyo_033,,2013-03-16T02:34:33.15,,3.897530021989951,3.849963208660483,,,
sanyo_033,,2013-03-16T02:34:40.02,,3.897530021989951,3.80212009861134,,,
sanyo_033,,2013-03-16T02:34:43.13,,3.897893971006852,3.807748699793592,,,
sanyo_033,,2013-03-16T02:34:52.19,,3.897530021989951,3.75146268797107,,,
sanyo_033,,2013-03-16T02:34:53.17,,3.898257920023752,3.759905589744449,,,
sanyo_033,,2013-03-16T02:35:03.16,,3.897893971006852,3.717691080877557,,,
sanyo_033,,2013-03-16T02:35:03.39,,3.897530021989951,3.696583826444112,,,
sanyo_033,,2013-03-16T02:35:13.14,,3.897893971006852,3.679698022897355,,,
sanyo_033,,2013-03-16T02:35:16.18,,3.897893971006852,3.645926415803842,,,
sanyo_033,,2013-03-16T02:35:23.13,,3.897893971006852,3.643112115212716,,,
sanyo_033,,2013-03-16T02:35:27.39,,3.897530021989951,3.59386185486801,,,
sanyo_033,,2013-03-16T02:35:33.16,,3.897530021989951,3.591047554276884,,,
sanyo_033,,2013-03-16T02:35:40.37,,3.897530021989951,3.538982993341051,,,
sanyo_033,,2013-03-16T02:35:43.13,,3.897893971006852,3.548833045409992,,,
sanyo_033,,2013-03-16T02:35:51.94,,3.897530021989951,3.486918432405219,,,
sanyo_033,,2013-03-16T02:35:53.16,,3.897530021989951,3.492547033587471,,,
sanyo_033,,2013-03-16T02:36:02.79,,3.897530021989951,3.436261021764949,,,
sanyo_033,,2013-03-16T02:36:03.13,,3.897893971006852,3.434853871469386,,,
sanyo_033,,2013-03-16T02:36:12.94,,3.897530021989951,3.384196460829116,,,
sanyo_033,,2013-03-16T02:36:13.16,,3.897530021989951,3.39967511408031,,,
sanyo_033,,2013-03-16T02:36:23.14,,3.897893971006852,3.358867755508982,,,
sanyo_033,,2013-03-16T02:36:25.74,,3.897530021989951,3.329317599302158,,,
sanyo_033,,2013-03-16T02:36:33.17,,3.898257920023752,3.315246096346527,,,
sanyo_033,,2013-03-16T02:36:37.86,,3.897530021989951,3.275845888070762,,,
sanyo_033,,2013-03-16T02:36:43.15,,3.897893971006852,3.267402986297384,,,
sanyo_033,,2013-03-16T02:36:51.21,,3.897530021989951,3.22378132713493,,,
sanyo_033,,2013-03-16T02:36:53.12,,3.897893971006852,3.235038529499434,,,
sanyo_033,,2013-03-16T02:37:03.15,,3.897530021989951,3.170309615903534,,,
